grid_i,lat,lon,breadcrumb_count,n_routes
45118,41.57669626567019,-73.9890653009643,1037.0,8
45418,41.57645965805619,-73.979194754079,7367.0,40
45419,41.59182752125651,-73.98065390831367,2117.0,10
45420,41.607187308551524,-73.97829244017704,5309.0,38
45720,41.60348640653823,-73.97196471199392,4619.0,42
45721,41.618530861156266,-73.96488780776873,1107.0,11
45722,41.6328831617794,-73.96310658906042,2203.0,11
32227,41.70098858086957,-74.56566209130436,115.0,3
33726,41.68871554927405,-74.50184966206896,2204.0,11
36470,42.273012088571974,-74.38148519635077,10413.0,44
53243,41.91206654492406,-73.63072954277538,41608.0,191
53542,41.903684192806814,-73.61848552461625,26970.0,180
53543,41.909214853905695,-73.62073272008942,14082.0,179
49066,42.22288401795646,-73.82156143869322,12948.0,120
49365,42.20487891452023,-73.80709636506937,8285.0,109
49366,42.21746725233549,-73.81023211193315,2933.0,46
49665,42.207089378506424,-73.79231051924023,13846.0,100
49666,42.22018174728592,-73.78845430711347,5103.0,49
51451,42.01735256630703,-73.70804485283142,12326.0,208
51751,42.02101585122852,-73.69914013073978,22466.0,169
51752,42.031823490082594,-73.6990646277961,16103.0,147
51753,42.0454270314128,-73.69670999973006,8522.0,47
52053,42.05059627281551,-73.6899515563916,1236.0,48
52054,42.06032676592849,-73.68828853160852,9257.0,54
52055,42.07369498222761,-73.6875874013369,11968.0,78
49328,41.71085432075497,-73.8048843826948,7073.0,41
49329,41.7246316439126,-73.80797266127415,5996.0,38
49330,41.740780553637656,-73.808063780618,7120.0,46
38267,42.232750506027536,-74.30076354852424,31273.0,266
52038,41.847768203006176,-73.68278526914163,2761.0,23
42119,41.59165212245706,-74.12805131466313,1514.0,9
42121,41.61908081407702,-74.1244984118858,1506.0,17
41516,41.55370104708067,-74.15731303352302,4042.0,35
41517,41.56567905315226,-74.15272340233727,7915.0,75
28657,42.10475689827323,-74.72749127895949,9092.0,66
28658,42.11318068547755,-74.73044289273408,31186.0,145
28957,42.097257829028315,-74.71638087955324,16384.0,75
28958,42.11799468442068,-74.71999800282715,11496.0,111
29558,42.11955847172707,-74.68373370902374,5408.0,111
29858,42.1193141188587,-74.67996638744243,6729.0,111
46661,42.15229755774648,-73.92229649265258,4260.0,35
46662,42.16561486177369,-73.92667918501525,654.0,2
27758,42.112211638445274,-74.76851582176401,19399.0,118
28058,42.11423785084667,-74.75584422758706,19665.0,119
28358,42.11260061610265,-74.74247760759044,22462.0,130
48165,42.212399577662424,-73.85582089092193,3371.0,6
46367,42.23646160886525,-73.94053227659575,1128.0,10
46668,42.25089150211345,-73.92749105305896,899.0,10
52340,41.87385024912708,-73.67243162198382,11513.0,62
52640,41.87270723685767,-73.65863048677373,14887.0,66
52939,41.865199248443574,-73.64779814301552,5140.0,58
52940,41.867973467729456,-73.6463452130299,5426.0,58
53240,41.869777675552626,-73.63232379768701,6831.0,47
37673,42.31431768956374,-74.32875741248932,2338.0,16
30738,41.842212305154646,-74.63285256804124,970.0,13
31038,41.84557567720017,-74.62197155345889,2443.0,18
31338,41.848887035648154,-74.60997161862538,2808.0,24
31339,41.854005625935805,-74.60445843415778,1496.0,26
31639,41.855844464628554,-74.59536107807364,3042.0,26
32835,41.81040980741792,-74.54568082740167,2467.0,40
36731,41.75005425093497,-74.36682838323502,20000.0,150
49367,42.23744024980799,-73.81016382098976,4688.0,83
48468,42.2456052038961,-73.84676249376625,1540.0,9
48768,42.252131108181814,-73.83657784854543,550.0,9
49076,42.356360576363635,-73.81623484036363,825.0,7
49077,42.36677645952095,-73.81435562934135,835.0,7
49375,42.34439950878378,-73.81067601959458,148.0,5
49376,42.35471641713809,-73.80680944675535,601.0,2
49377,42.373478334319536,-73.81232864437871,169.0,7
49378,42.38170018364526,-73.81001225630598,1229.0,7
49379,42.39316659483998,-73.80187907459178,1531.0,7
49671,42.2914760372549,-73.79797444068626,204.0,3
49673,42.313622333727054,-73.79625001653554,762.0,3
49674,42.32914620278639,-73.79524490092881,323.0,2
49675,42.3415090506024,-73.79620588072287,498.0,2
49676,42.35124363286293,-73.7967267774193,496.0,2
49679,42.40049865277777,-73.7990320951389,144.0,7
49680,42.40734996511858,-73.79821253675891,1012.0,7
42167,42.235892430236085,-74.12779268179742,2626.0,11
40940,41.87701679106947,-74.17852216754684,18140.0,102
40941,41.884359140714906,-74.1794344539636,13624.0,105
41240,41.871279923495756,-74.17060002991882,13794.0,84
41241,41.88633975464126,-74.16653735791482,4460.0,26
52049,41.99001380148593,-73.68575796976018,7672.0,53
52348,41.98215851347881,-73.671903962051,11136.0,80
52349,41.9918664318839,-73.67234699935032,9544.0,124
52648,41.97840238884344,-73.65820896435189,16618.0,88
45164,42.19036006155525,-73.9908683326876,3665.0,44
34932,41.76438163429862,-74.44945850753729,12604.0,87
34933,41.77478512648666,-74.4435697641594,3111.0,49
35233,41.7817056449832,-74.4332617030218,12807.0,76
39155,42.069256472297276,-74.25700398581087,296.0,1
40641,41.88249482582725,-74.19407278576644,8220.0,57
35536,41.81667644652048,-74.41670213315496,5791.0,69
35835,41.81132085837696,-74.40380531164922,764.0,9
35836,41.820793117944,-74.41208583683927,9251.0,69
34672,42.3026268074928,-74.45878130374643,347.0,2
42118,41.574081738826365,-74.12455402950161,1244.0,30
42418,41.57587877706172,-74.11401129368322,6269.0,34
42419,41.59210741393442,-74.11793740573772,244.0,6
45775,42.34068882289057,-73.96868214302427,1197.0,4
45776,42.35467466619868,-73.96466661425487,926.0,3
46076,42.356459843749995,-73.9536214580357,112.0,1
46376,42.357403004379556,-73.93872973941608,137.0,1
46674,42.33078148942308,-73.92536046634615,104.0,1
46675,42.34127048426965,-73.92874845168538,89.0,1
46676,42.353791403571414,-73.92816685142854,140.0,1
46974,42.32686409675324,-73.91115579545455,154.0,2
47273,42.31535372390242,-73.9019664297561,205.0,2
47274,42.328527985853654,-73.90383893121952,205.0,2
47573,42.31629907231404,-73.88821410661158,242.0,1
40369,42.2606248059311,-74.20485846932974,6997.0,32
53244,41.92549163279385,-73.63217358158414,12234.0,55
53245,41.940451256067796,-73.63319156734296,7787.0,28
48759,42.1276123128,-73.83048977599998,375.0,1
42467,42.23805560269816,-74.11798242698143,593.0,6
33745,41.93831928568151,-74.50198344180775,10455.0,61
34043,41.91885454357758,-74.4942175305859,6127.0,81
34044,41.92475951016148,-74.49088793182575,27063.0,81
34045,41.93747668997367,-74.48985538082866,8737.0,62
51755,42.07545672210124,-73.69925665950555,6796.0,60
47848,41.97870455056054,-73.87424168878923,1784.0,9
47861,42.156326459830396,-73.8723196393627,12146.0,97
31668,42.24666493419141,-74.59952629872384,4545.0,26
31669,42.262362512453166,-74.59691520681062,4537.0,20
31670,42.26776310282258,-74.58913442782257,248.0,15
31970,42.27150436606375,-74.58173594825261,3262.0,19
32269,42.260988825470335,-74.56327895195372,1382.0,13
32270,42.275242065337316,-74.5683096382519,3009.0,20
32271,42.283890087595864,-74.5659427927976,2999.0,20
32569,42.258370493015136,-74.55778779211289,3436.0,13
32570,42.27872441574344,-74.56033997857143,686.0,13
32571,42.28857525405062,-74.56050517151898,790.0,20
32869,42.25985050700433,-74.5403334938847,3712.0,9
37328,41.713170470624966,-74.34064886004045,5423.0,8
36764,42.19981282759796,-74.36289549548552,1174.0,22
36765,42.20126120802444,-74.36973302143674,2617.0,22
37064,42.19862494739163,-74.35416936223365,4083.0,22
37364,42.197511251895904,-74.34065035521687,4035.0,22
37664,42.19309909125627,-74.32822415133556,4792.0,22
37964,42.1931385121321,-74.31545866804194,4484.0,22
38264,42.19120152309981,-74.30184613938331,3697.0,21
36431,41.75287510754809,-74.38209379128239,28643.0,158
36157,42.097833910717135,-74.39063146615631,1241.0,3
36457,42.1045736512963,-74.38593675259261,540.0,3
52052,42.03221994099819,-73.68630798095838,21579.0,102
52352,42.03425635090696,-73.67258457374218,14609.0,107
52652,42.03859688365241,-73.65921525445171,14051.0,94
52653,42.04078934935388,-73.65290358697818,2012.0,94
52953,42.044107963140405,-73.6448417831034,16240.0,103
53253,42.05032283766476,-73.63511244208286,10774.0,106
53254,42.05581518680697,-73.63208923779518,7792.0,86
37670,42.2727901075616,-74.322650788785,1177.0,17
37970,42.278101816631136,-74.31444886769724,2814.0,17
38534,41.79511228663329,-74.28857969424112,5192.0,32
50558,42.11115401242946,-73.74833885859034,7619.0,40
50560,42.137414658474064,-73.75171563299156,6632.0,57
50561,42.153500366300555,-73.74930636320518,2003.0,19
50858,42.11841415732118,-73.7445779772267,2964.0,40
50859,42.12560036355074,-73.73902118708563,13907.0,66
50860,42.143653324460956,-73.74116008053998,5519.0,53
50861,42.152466469745995,-73.7388905523485,7047.0,53
50862,42.16759047551491,-73.73515585632104,5632.0,60
51159,42.12596941263362,-73.72430236208604,15158.0,82
51160,42.14076311934014,-73.72394884907054,8123.0,35
51161,42.15400740795316,-73.72325161088074,4099.0,29
51162,42.16712456168478,-73.723805319757,6256.0,56
51163,42.17962863837357,-73.72763836066075,7870.0,66
43076,42.35296964567608,-74.08639832474344,24168.0,176
43378,42.37736424406129,-74.07660627279694,261.0,3
43379,42.39162722307693,-74.0715072269231,78.0,1
43678,42.385813205063286,-74.06174615696202,79.0,1
43679,42.39622707727273,-74.06216650303031,132.0,1
43978,42.38618340227273,-74.04809647272725,44.0,1
43979,42.39241251694916,-74.04375653728813,59.0,1
43981,42.42411609743589,-74.04102733076924,39.0,1
43982,42.43444596547619,-74.04286298928574,84.0,1
43983,42.44238271818182,-74.04070145454546,11.0,1
44279,42.396582244444446,-74.03563205396824,63.0,2
44280,42.40885549545454,-74.03817669204544,88.0,2
44281,42.417512470370376,-74.03954747407407,27.0,1
44283,42.44986337328041,-74.03411695608463,378.0,2
44581,42.4203698244957,-74.01929120000001,347.0,3
44582,42.430614093209826,-74.0177920993825,162.0,1
44583,42.44360395154185,-74.02014424889869,227.0,2
47537,41.828445059647954,-73.887240751644,3011.0,24
46961,42.158705905938696,-73.9192727523946,1044.0,33
46962,42.16806878272728,-73.91673655027485,4730.0,33
46963,42.180248394844895,-73.91120157359963,4481.0,33
46964,42.19692303317142,-73.91263272632345,4118.0,52
47264,42.195505221761344,-73.90204257523294,3327.0,26
47265,42.20586478924357,-73.89767112502264,6610.0,52
28956,42.08993855289699,-74.70995287146191,11581.0,50
29255,42.076442984268745,-74.70281826164413,21238.0,49
29256,42.08546549676845,-74.70613839767326,12378.0,73
44521,41.62406056151961,-74.0157479067402,816.0,6
44522,41.631990712453366,-74.02305618843283,2144.0,6
44523,41.64186821724135,-74.01961684655173,1044.0,6
44821,41.62081394025973,-74.0084647516529,1694.0,6
34663,42.18388646932203,-74.46393659378536,3540.0,12
34664,42.19268531332499,-74.46357694087033,4803.0,12
49628,41.70878432631831,-73.79598265311601,2086.0,12
36119,41.59402446210779,-74.39245890117995,3729.0,39
36120,41.60352782385009,-74.39757626537481,2348.0,11
36419,41.59095436109666,-74.38121308947895,8079.0,55
36719,41.593513844122214,-74.36746626571725,3862.0,65
37019,41.593495652485764,-74.35464940536735,6316.0,64
37020,41.60052325916283,-74.35057408464064,3034.0,38
37320,41.607073607806136,-74.3400658879948,5406.0,40
50534,41.7936347978758,-73.75469440003243,6167.0,35
40056,42.08543476189029,-74.2225039184695,4613.0,12
50559,42.12265373866186,-73.75213012215545,2496.0,38
35531,41.75435640508609,-74.42153818360262,3775.0,26
35830,41.743700380270575,-74.40391774983085,1774.0,26
35831,41.74930308046744,-74.4106792269894,3594.0,26
36130,41.73820640353879,-74.39417823159127,4267.0,26
49966,42.218631310913146,-73.7765134030226,3143.0,85
49967,42.23412311054672,-73.78251507380769,5158.0,36
41217,41.56076575691987,-74.16728209968782,961.0,9
42117,41.571305269587796,-74.12617009097696,3081.0,26
46918,41.57732661053045,-73.90975441576767,8917.0,27
47220,41.60902833270869,-73.90313051431006,587.0,5
47521,41.620113481641866,-73.8878148339197,2217.0,10
47821,41.620677132401944,-73.87435323315418,1861.0,17
47822,41.632176214323195,-73.87678709805876,1906.0,11
51733,41.78357975320417,-73.6947323722839,10781.0,21
51452,42.027961114369596,-73.71211821199876,13118.0,73
52050,42.009576997220194,-73.68165477779085,6799.0,75
52051,42.01657621028113,-73.68660386800384,12664.0,80
52350,42.00697500637971,-73.67373980738269,7179.0,75
52351,42.01643572778865,-73.67684637718202,2555.0,28
52649,41.994995696590344,-73.6584592504141,13403.0,74
52650,42.0082146396546,-73.6589026425108,3011.0,21
52949,41.995288265121125,-73.64546039576075,10568.0,70
52950,42.0061913510154,-73.64431131456477,7731.0,25
52951,42.01986333776267,-73.64033646582197,3236.0,24
53249,41.99358374253709,-73.63153974915139,14907.0,105
53251,42.02039036881064,-73.63271192700361,3918.0,24
53549,41.99654533657946,-73.62224046245052,7835.0,98
53550,42.00491331853803,-73.61839959163028,15568.0,91
53551,42.019453806887114,-73.61904815795474,6229.0,24
53850,42.00953802672984,-73.60513705418114,11504.0,86
53851,42.02194246545358,-73.60543341356902,3847.0,20
54150,42.01313480675022,-73.59529411899709,1037.0,105
54151,42.01728013641408,-73.59145989082825,22722.0,107
34380,42.4082712357143,-74.47161470336135,238.0,2
34381,42.42228653075313,-74.47531721903765,478.0,3
34382,42.4302896530769,-74.47083241807688,260.0,2
34680,42.409829649289094,-74.4624182843602,211.0,3
34682,42.43536758055555,-74.46222985451386,288.0,2
34979,42.39703017020965,-74.44924536528522,2051.0,9
34980,42.40380087380953,-74.45119435,84.0,2
35278,42.380760676368055,-74.43144850912037,2467.0,26
35279,42.38984816508227,-74.43901141425958,547.0,9
35575,42.340409941176475,-74.42054100748663,187.0,2
35576,42.35572158458498,-74.41633660750985,253.0,2
35577,42.3661813772994,-74.41892648923675,511.0,2
35578,42.377447339519556,-74.42175664750096,2581.0,25
35877,42.37210386724138,-74.41300714425287,174.0,2
35878,42.3786237345907,-74.40813303242375,2492.0,25
37073,42.31955645457227,-74.34962421887904,339.0,6
37373,42.31282918149018,-74.34177869584313,1275.0,6
46065,42.209158704345555,-73.95170934973821,1910.0,12
46965,42.2054134657354,-73.91523892239671,4331.0,52
43018,41.581526697170226,-74.09114574026994,2297.0,36
43019,41.591373824814625,-74.08729900546642,5799.0,32
43318,41.583275223118285,-74.07139145448028,1674.0,16
43617,41.568190654143656,-74.05747022525652,1267.0,13
43618,41.57499277681332,-74.0636437911415,1682.0,13
43916,41.55196454567713,-74.04467092180565,1307.0,17
43917,41.56329868734178,-74.05192945858953,1106.0,10
44216,41.54933360272896,-74.03175347974097,2162.0,19
44516,41.55041692175623,-74.02232403512453,763.0,19
45113,41.518378876543224,-73.98678339876543,81.0,38
45712,41.49776068042979,-73.96468581650323,4793.0,33
53539,41.86109911398709,-73.61799790630403,9137.0,57
53540,41.87011492713532,-73.62258954266927,8137.0,57
53837,41.83806679311629,-73.61069807897677,1075.0,30
53838,41.84553291579322,-73.60475553360128,9827.0,57
53839,41.85874876835286,-73.60711857274254,7176.0,51
41812,41.50098828119659,-74.1349571235043,234.0,4
41813,41.50561641666667,-74.13425767619049,42.0,4
41814,41.52664396859623,-74.13874920636755,691.0,7
42112,41.49453221185568,-74.13125323659794,194.0,4
42113,41.51205140767495,-74.13121063363431,443.0,4
42114,41.5249379933902,-74.12920242238809,469.0,6
42412,41.496883854545445,-74.1123142045455,66.0,1
42712,41.49547092264151,-74.10222446603774,53.0,1
49024,41.65933396627151,-73.81627132080428,4302.0,26
49324,41.65930359111592,-73.80465935368365,3692.0,36
52048,41.98391520443506,-73.68550073806757,3788.0,25
52647,41.96798099362347,-73.65656750126851,14820.0,78
44857,42.10347350427809,-74.00515522857147,1309.0,16
46651,42.01503661764707,-73.92042919999999,34.0,1
49930,41.7385761624009,-73.77695092369764,3532.0,17
50229,41.72724096844001,-73.76365445176125,4173.0,10
50230,41.739695058184545,-73.76738746335982,6048.0,6
50231,41.74857543409643,-73.76698016916535,4936.0,11
50232,41.76652852668152,-73.77072664913143,2245.0,21
50562,42.16864820241628,-73.75303626448047,2897.0,28
50863,42.17967652331154,-73.73714655958607,918.0,27
45116,41.55274460037302,-73.99578222307284,5630.0,36
45417,41.56484985092083,-73.9807501347496,6190.0,36
45718,41.58356710512499,-73.97137321531244,1600.0,32
45719,41.591763976280426,-73.97134993256446,5506.0,32
51441,41.88595058641292,-73.70913370967988,3967.0,26
48466,42.22241910702071,-73.84617483086468,8304.0,68
52344,41.92361663871111,-73.66686363088891,6750.0,53
52644,41.931181535258155,-73.66135518492396,7031.0,65
52645,41.93811105956379,-73.6575874625016,15726.0,65
52646,41.95338589627838,-73.65374903908192,10130.0,47
49619,41.58924642775825,-73.79465039653026,6254.0,54
28662,42.16686800250002,-74.72452408125,240.0,2
28961,42.152254029667155,-74.71525397641099,691.0,3
29263,42.182745427065534,-74.6976337837607,351.0,2
29562,42.16539215541327,-74.68501982324409,2577.0,20
29563,42.17592926915888,-74.6936861056075,321.0,2
29862,42.17067995387356,-74.67742351046307,2246.0,30
29863,42.18077261338196,-74.67204672731405,8362.0,30
30161,42.15868204601227,-74.65787143885478,489.0,10
30162,42.169294472222234,-74.66664471684925,3834.0,14
30163,42.17664071261325,-74.66730517328737,2759.0,14
53840,41.8721431514631,-73.60127855200383,3144.0,23
53841,41.88830084627341,-73.60172215296382,10358.0,82
53842,41.89578201140256,-73.60820335432282,7472.0,76
54140,41.873795769213125,-73.59098444929336,5236.0,52
54141,41.88358853916236,-73.59194109562998,14302.0,82
51158,42.109733841366904,-73.71911099658273,556.0,16
51458,42.115296025304936,-73.71547466878545,5821.0,42
51459,42.123929637371475,-73.71198401790134,5737.0,59
